Name, Date,EW Mg 1.48 microns (Angstroms),EW Mg 1.50,EW Mg 1.57,EW Al 1.67,EW Al-a 1.67,EW Al-b 1.67,EW Mg 1.71,EW Na 2.21,EW Ca 2.26, Radial Velocity (km/s), RA (degrees), DEC (degrees)
J23503159-0933320,20120701,0.666516980156642,2.4515299193022178,1.2124450682581251,3.712135736827256,1.3749593498477553,2.266237568918932,1.835623830057803,7.06471280834245,3.93086679596419,-3.692753510196998 ,357.7875523,-9.4922731
J20194981-5816431,20120701,-0.49544137148789613,0.7050849562867508,0.1031700741768142,2.684926850880231,1.1395015953905399,1.393912989054143,-0.028558800470398438,4.730148771428373,1.612128458580241,7.111761438855249 ,305.2086101,-58.2406864
J18430697-5436481,20120701,0.22239590067852585,2.1840389434096616,1.5531402225829543,3.6955367942261645,1.4555718370804929,2.1668307784175025,1.2076421155773536,7.4507639355237,3.689360374584465,21.273290386239616 ,281.032898,-54.6025908
J23530684-0829462,20120701,1.0080546339941026,2.6414474517195354,1.3583468342861293,3.694753449544592,1.3941351184620923,2.2521401049100653,2.0792615892661117,5.624265578388278,3.9563204424350964,31.23178945333841 ,358.4312998,-8.427274
J20553771-1402078,20120701,-0.4474710025258358,2.044235865916725,0.3281566257980693,2.630325696166013,0.8766901190597778,1.6980441272410012,1.4136663855965534,4.623211778831785,2.664314013324693,31.81287640748924 ,314.0787428,-13.9903526
J21592057-0405337,20120701,0.9973710111391884,2.318117893760454,1.653795828346159,3.728956811805715,1.4251654938801288,2.2203702982351583,1.7447375609620184,5.597076215639634,3.952946055319083,-4.565217906171923 ,329.9936463,-4.0339234
J23530812-0829165,20120701,0.3689362375697378,1.1548400827064462,-0.04056243477060114,2.066830930362785,0.6905044970643912,1.3077931046308786,0.7874261647536991,5.728431253250705,2.5386415062362135,31.954283442918804 ,358.4367985,-8.4187738
J11582644-4155034,20120701,0.3195568995083474,1.4795633509343007,0.3610518212254914,1.5478106347526592,0.5771496931746793,0.9671774841017553,1.0460593039944641,2.7950434145194416,1.4360755467539281,302.10648684902156 ,179.7661597,-41.9900871
J14211512-0107199,20120701,0.8972005840215499,2.0824190434600642,1.194813457399413,2.711577535010688,1.0635859362574858,1.6193355446035944,1.5735246689361324,5.081210367870645,3.1717265790935425,16.45353485751782 ,215.4676876,-1.1811817
J21585260-0420184,20120701,0.29779810833934994,1.2949134878426132,0.5394290852222459,2.202631964886205,0.839197774570935,1.316677657482781,0.9101333908073777,4.211084552482511,2.307853494220271,-42.4960294514004 ,329.8749311,-4.2796625
J21565513-0154100,20120701,0.516546902635643,1.155216336675422,0.6892146903907902,2.3465483006322074,0.9172955754055827,1.377187455357907,0.8407670737834306,3.517360942394717,1.5455583878117043,-37.21168388021346 ,329.388371,-1.8424058
J15274506-0901319,20120701,0.5273005381419759,1.2403131397919007,0.8267053908736304,2.2262928834847866,0.8629180813171866,1.3309433770977588,1.030437472389546,6.921709100782933,3.305465469967938,31.132447455899666 ,232.0999419,-9.0703941
J18264683-6542400,20120701,0.2619135581755861,0.3157146305896377,-0.6989059514364668,-0.08668411231447627,-0.10717510318225217,-0.0062046031295101,-0.011011256941296177,4.49179150000914,1.4099623591019155,15.444052771524728 ,277.0090635,-65.7044505
J13201255-0140407,20120701,1.0374310531450137,2.5926155568038225,1.4825343714872414,3.9381620245915148,1.5716249435015766,2.2790399391041407,1.9341282630836807,4.451193461447611,3.553432792253167,55.373903851009985 ,200.2099672,-1.7439502
J14345742-0224587,20120701,0.883630721139165,2.1711577092025576,1.2946572403775558,2.7470810743743863,1.0978305177507126,1.6121864973040942,1.5568034525792973,4.506353354692404,2.9672730321479954,29.837861668981546 ,218.8955303,-2.4720055
J18495119-5726486,20120701,0.6441551806257293,2.615433729014899,2.006258171799659,4.288262568435762,1.729454821755751,2.463620916931725,1.5348816701467065,6.22560191631148,3.818301834436807,102.48708171153366 ,282.7240298,-57.4332256
J15365868-1408006,20120701,0.8457694993512019,2.5782070310076493,1.5430591723363158,3.196061270669936,1.2733440954160231,1.906653368315021,1.8798908178269906,5.842658753716737,4.155248321269719,15.332734026072714 ,234.4100888,-14.1779021
J23175034-4818476,20120702,0.9641287447179605,2.6518982901464443,1.539483529757316,3.7857527656763597,1.3864893192671854,2.3115759396346505,1.8073555178866287,4.283756533493231,3.3996539035641744,48.03115699056536 ,349.6357777,-48.2492732
J19572380-1233499,20120702,0.8238621188984971,1.1995878265147704,0.30797886509275607,0.44954805824095345,0.19381308962326668,0.27748590756940805,0.5920042441569262,5.244837207807205,2.0439623391502595,4.52687642377672 ,299.5134053,-12.5358725
J21485019-1357107,20120702,0.4152596702601413,0.6304260785512017,-0.14877071180769003,0.4017863811277012,0.23839427039958067,0.16343018477153504,0.27260896263284845,6.089376075293323,2.415538291893098,-1.4647413547900163 ,327.370235,-13.8956554
J11244021+2330577,20120702,0.803896271323539,1.1821606872111607,0.42998017712284753,2.1130235671134567,0.7442509245569837,1.2862536082108424,0.459087870481291,5.903420622416071,2.499071674115905,10.578540579078282 ,171.3269714,23.4480408
J16524739-0703539,20120702,0.5382382062888293,0.23939054183585456,-0.21988099183982937,1.503340402388125,0.5817735684162879,0.8241714707359433,0.30473898972208213,4.802258653499049,1.3029065789645666,26.628159471414353 ,253.3589322,-7.0852449
J19510058+1024488,20120702,1.0424615546340197,2.8491652367626656,1.7940619415153551,3.4790590172777636,1.3883842010836145,2.055710921317596,2.001155481145151,5.447031329145567,3.9055420565069645,16.80360435131388 ,297.8922542,10.4438016
J13280157-0502066,20120702,0.8545325628037216,-3.17597701192196,1.8514949601994788,-0.23118683077232555,-0.18926088339164715,0.04335003377809721,3.891198783121333,5.573771085072952,2.2404170156273686,3.8739000864515143 ,202.1651482,-5.0996099
J00442070+0907345,20120702,1.0376407566733492,2.3886041679141323,1.5353832060188575,3.343563869280034,1.3233163898935896,1.9784995550873488,1.7201503107170577,5.933038925269185,3.574934597810839,26.0936462763574 ,11.2419591,9.1959819
J15353233-0846466,20120702,0.3842561023038148,0.5479472214169745,0.6717277163004445,1.3184762234587941,0.5309201644677407,0.7887229225988035,0.7494015245242356,4.63458432346882,2.2186515879681137,46.79014531089854 ,234.0444985,-8.8225458
J13280125-0502137,20120702,1.1312246903556935,-1.6190006383541309,1.6745166355947076,1.899511385414382,0.9444343822287256,1.1127271179807194,4.9682233479107385,4.952404698068723,3.577263110225469,2.5342792732468378 ,202.1635238,-5.1013607
J20501615-3424424,20120702,0.6541274641938055,1.4095200079487338,0.791029766855218,1.6017372865648734,0.6505406573675426,0.9377447967281627,1.0252784295950077,5.322924541867437,3.017825311220077,-17.314781248740324 ,312.7609337,-34.3689327
J18135905+0718234,20120702,1.5613899888969356,4.439744021463477,3.080319550772558,3.7151489725570475,1.5206572457836498,2.189437114975363,2.925788579585099,4.433197515603368,3.8949233621576305,17.883655774941754 ,273.6367162,7.3090438
J20043077-2342018,20120702,0.8093436337865667,2.1677915834974515,1.285417728970725,2.221966817863111,0.9033170888901905,1.3153638463895736,1.5034493112305853,5.609229825366711,3.790817095717676,6.044383634033713 ,301.3073498,-23.6692765
J18135931+0718266,20120702,0.4011241559911685,2.0468282461571214,0.6656203585436842,1.4992833435267898,0.6630987317457533,0.878060419224631,0.9707315468670364,4.94869471903338,2.6697358559369113,23.405893489680107 ,273.6381725,7.3106844
J15353020-0846483,20120702,2.947753167643967,3.3443401605388714,2.802739003952417,5.305540003687547,2.21095991324608,2.987268720071154,1.86957829725434,6.113575986467064,3.5732798574179268,43.10148065474556 ,234.035874,-8.8240265
J12085540+2147316,20120702,1.7804094986550734,4.480057580981594,3.246445670544723,4.3122482562719195,1.7221381444164992,2.5270120178442825,3.0865576352131265,2.815351909066065,2.4202261942982677,6.815722845894354 ,182.3841703,21.7231752
J01081230+0027563,20120702,0.4928563793218701,1.7389768602420066,0.928679920966988,3.9133785240720917,1.5893298029151461,2.2055741165511336,1.2799473196945403,6.247536758599981,3.1239676581470786,-15.764649663672024 ,17.2018822,0.5324365
J11243970+2330599,20120702,1.5256507942621933,3.6668017478623156,2.7069068540191124,4.479838083296341,1.7425195232686,2.6655106211757476,2.5103792431599015,5.5034517630956765,4.722069287304885,13.16166499071549 ,171.3249726,23.4487356
J00454435-4732567,20120702,0.73597042017345,2.1001290984708545,1.1902520938049133,3.3635046780147433,1.1989247759254047,2.065462016719261,1.5226404778870821,5.101802396439179,3.4416770801901353,-5.552418212396262 ,11.5813385,-47.48049
J14563857-5059174,20120702,0.8728220577966097,2.374707287281083,1.7049580006029215,2.902551488698148,1.1193002629141064,1.7724434414868024,1.8313845035559626,6.294152467982147,3.7253792615329804,-4.241472197918483 ,224.3787122,-51.0414046
J21485029-1356353,20120702,0.7462241660532343,2.013240868551468,0.9673668562845026,1.6263987108048663,0.722287904915831,0.9151471739867527,1.4261602965917002,5.8373064650389885,3.5052861750432345,29.524361266944165 ,327.3711868,-13.8866548
J19445376-2337591,20120702,0.35166367561221623,1.362680596936591,0.7348202392166627,1.5695749419388243,0.6793971377247396,0.8823737534723984,0.9825321856814099,5.458228147055334,3.026492959734542,-21.726983953388405 ,296.4049796,-23.6064108
J22285440-1325178,20120702,0.47877244437506233,0.25744071883690495,-0.34027630287851707,-0.10348317909676222,-0.0052111899991050745,-0.1239098445085026,0.08078568237124116,3.9056138786403882,0.8016082446450422,9.703936433896583 ,337.383223,-13.3636195
J16524713-0703517,20120702,1.2044043284203658,3.3947434537955297,2.3046753489891314,3.7529955542618465,1.5782743308293312,2.1385731553041785,2.4749738660298095,4.403111286473029,3.7133063318387616,26.95571739509895 ,253.3581404,-7.0851069
J06331209+0527531,20121227,1.940522706586553,5.101290740505021,3.684921442282535,5.3405750775851,2.1041621939431527,3.199754488985072,3.5196137357721633,6.611633767288701,5.264664795567767,11.673776012018598 ,98.4683926,5.4535746
J06171064+0507024,20121227,0.9348343538845438,2.560169828433613,1.386700955271547,3.4105940357456426,1.3466037140452012,1.9928714992604069,1.7579864557758187,5.043722960766345,3.394731877863134,7.644468342471387 ,94.4613849,5.1120971
J10424135-2416050,20121227,0.25884182311492515,0.451994238912652,-0.25800649305244816,1.565664017099697,0.49030918446611993,0.9354200791349322,-0.061801674260960594,4.147802167147253,1.072969351648041,-32.43809192872907 ,160.825631,-24.333879
J10374532-2746388,20121227,0.5602002647800884,1.8590923969248738,1.2711965896390027,2.5901993959399268,0.9351545502491472,1.6220909729940036,1.3258219066100603,6.600738392395462,3.4951133399213408,31.862625187623014 ,159.5877544,-27.8455988
J07285137-3014490,20121227,1.9407786795957682,5.389387823420367,3.6431731363717073,3.950328565931326,1.5051094449521563,2.4677761631258175,3.517177463252517,5.630195496198554,5.496820653239328,54.8565633507016 ,112.3377769,-30.2787311
J10463327-2435111,20121227,0.8518750194728824,1.9498362162645027,1.27569820235294,2.982871931344897,1.1389848536513854,1.7618025297301,1.3745302174623375,3.7813189645523106,2.2610090858818004,6.517069927367214 ,161.7948765,-24.6525501
J07212226-2820348,20121227,1.9484603760523855,3.5709978285150554,1.9880883055703626,3.1190092321776173,1.600130737095515,1.7258029019391952,3.2226524568937007,3.7314075590135785,3.5394893574424797,25.481181317452936 ,110.4701644,-28.3671463
J04251652+1618086,20121228,0.7541753131710311,2.0535078408445298,0.9935519802819484,2.974468624580261,1.100849934417372,1.7823183472161246,1.2173298325514892,6.388357212912212,3.647386036334762,55.9569957594 ,66.4993652,16.3322979
J08415977-0134083,20121228,1.0845600714826926,3.0508384951010283,2.1848329933663337,3.0625439465975752,1.2178949453697376,1.8031524856527823,2.017415913125628,3.908883021434458,3.0910443456358307,171.38732099195713 ,130.6560257,-1.615663
J04082667+1211304,20121228,2.98170883034363,8.042554256286138,5.5984694410979365,4.800195746672507,1.8254102021416916,2.9647431097782193,4.1866963703107505,4.66392605835226,4.938599482698919,53.93533245802979 ,62.2856795,12.2246403
J04235666+1838201,20121228,0.7422250717426274,1.9212089684724571,1.0062255312581674,2.979039036572668,1.1101354315215728,1.794824324175046,1.3623665938386018,5.994769096543494,3.477945345002273,53.923278917756214 ,66.1698217,18.6698191
J08193570-4237008,20121228,1.8735489342553056,3.7127150171906624,1.3996896863210089,1.5283512571778386,0.9424008133836359,0.8875894138940652,3.6557934507032184,3.301511384238858,3.6138489104026923,40.56323518345315 ,125.0114875,-42.6609779
J03222810+2709219,20121228,2.730052480813949,7.346877702279046,5.569104638702201,4.903225657128427,1.8330540752004985,3.061399203872811,4.293329415440907,5.308490651156538,5.2174740969779965,45.37512983667848 ,50.809496,27.204947
J08533619-0329321,20121228,0.8551687833438386,-0.14916526973006833,-1.1711880319620334,1.4088064965240903,0.6892148187120322,0.5097987152643799,-0.8037613621936944,5.847409406329031,1.1571779462113636,29.371222828718047 ,133.5569928,-3.5435217
J07324858-4912430,20121228,2.0351392821423113,3.755950227374234,1.118242042967066,2.2753573025237044,0.9067077005153734,1.6494856094214363,4.270882474208561,2.8233682310454378,2.6274959232303,60.16123376960279 ,113.2944345,-49.2431221
J08490225+0329470,20121228,0.7990855823083138,1.7624111259465185,1.196144404235353,2.475217214158937,1.148284456447151,1.2771740072935185,1.3189147584907657,5.2874467127491975,3.384693267483584,21.08765139851777 ,132.4242962,3.4495837
J07401183-4257406,20121228,0.4528817699375257,1.4545547088631126,0.57806159783276,1.7405901151854066,0.5849241201566909,1.1040640036496225,0.8662153638625423,6.07614466146937,3.0609304680585643,44.4950223781317 ,115.1523395,-42.9927793
J04173224+1656591,20121228,0.4595632061349547,0.9285982108239804,0.011063477442149527,2.132271875293493,0.7263248823843773,1.2939439709065568,0.46184218182897513,6.38624217581043,2.3259404438661053,51.228817992375625 ,64.5670834,16.9836268
J07171706-0501031,20121228,0.45859317600741223,1.670841392743504,0.6598960243641152,2.772204330333201,1.1488860294482692,1.5700429920527819,1.196904376772713,4.748592729272116,3.2228060737911193,28.507959279182348 ,109.4788828,-5.0424296
J05581716-0438012,20121228,0.3713856441190852,1.2291783732493242,0.34849711607875,2.4915827113369264,0.9270355952319176,1.470179956036084,0.8037289474119026,4.4449599559161115,1.912685871370039,160.04167497954717 ,89.7275671,-4.6337772
J10145184-4709244,20121229,0.7623734366858022,1.7891104194963452,0.6155636513733078,2.1611771614337885,0.8667138963079353,1.2814040585712227,1.370069252206843,4.713044542951816,2.6822056391993945,47.896631887861346 ,153.844221,-47.2217045
J04230149+1513416,20121229,0.5562113787311395,1.6251073322902447,0.41786271321550056,2.8762296205337847,1.159478936644284,1.6512840064135528,1.2473819935522745,5.743311853724881,3.4130921784503334,53.73717190731826 ,65.936986,15.2596745
J04304258+1439416,20121229,0.41943573337178364,-0.9009109336896386,0.03843463508193551,2.853063170520876,1.9412934099495136,0.9119312267391856,0.2760810191936237,0.02784566696929147,-0.4216638731706731,-1684.808747971513 ,67.8572012,14.6900578
J04282241+1349219,20121229,0.7489361336590219,2.001736841893833,1.1132653017464702,4.256551891943406,1.7401140700897582,2.3732123886180028,1.3014180758263028,6.761565198611704,3.993884258514912,44.14229154538893 ,67.2710874,13.8508793
J04153367+1542226,20121229,3.111321861164531,8.016637058285049,5.272602566300479,4.767092845801113,1.864182231813914,2.886942145453876,3.9856301557489124,4.5287521607343795,4.7857688516716586,57.28005136826041 ,64.0710064,15.7391408
J08053691-0932377,20121229,0.7351015357439299,1.3374910420295774,0.7104457707801213,2.256883094890382,0.9443630986494506,1.2702909776240103,0.9770621008469815,5.091221857255427,2.7318391289984434,11.302469961247862 ,121.5597809,-9.5818748
J03222810+2709219,20121229,1.0289601667791552,2.574778897283974,2.025288105361032,3.7376076614994327,1.4295387178069188,2.2354399681523196,1.9254143082204331,6.7824455134335775,4.611932479847737,44.23836586257522 ,50.8270773,29.0236072
J04183382+1821529,20121229,-0.022549956067421065,-0.006492061296408072,-2.022503113848166,1.0838452095435651,0.6111739002110268,0.3202686466047713,-0.47513220975642595,2.30991582486932,1.1430462063943447,54.93021142915625 ,64.5368211,16.6107509
J04555445+0440164,20121229,1.589881596353546,4.611908325420121,3.438792872543596,5.317100260435532,2.1161364483889002,3.1333559118770786,3.5303917254581583,6.244633580592689,5.113960572190251,53.44554867245283 ,74.1441955,4.6896394
J08593169-4726097,20121229,1.1612071748164952,3.415234078234338,2.1791735838580433,3.278773747645834,1.3326578680935734,1.9200409343483988,2.399855808763001,3.910747498555919,3.360517801398328,6.241617397601621 ,134.991424,-47.4867703
J08380224-5855583,20121229,0.3383382909434618,0.3792792443961093,-0.848803373579794,0.9730782305885526,0.36466589772152724,0.49403868095457887,-0.1153190993020517,4.5394302813798495,1.3972569697631567,18.13344566260838 ,129.5858956,-58.9824332
J01230055-1257298NW,20121229,1.6961417920311124,4.364132408759646,3.6507076782014174,6.378062022646916,2.4255255386699615,3.800251001207041,3.1873403367954247,8.625409405966693,5.682138418138328,28.062402108830558 ,20.9134365,-12.8883039
J01230055-1257298SE,20121229,3.4377846190935144,8.697264072673134,6.209679256307276,6.90939143949274,2.684205010639001,4.140959613029293,4.606693072048679,7.214774076826085,5.880665443598706,50.0263390626908 ,20.9141864,-12.8880542
J03202921+0827161,20121230,2.8524173190315367,7.270433576059979,5.188926268777724,2.9418101712551454,1.307914702871331,1.724928756334382,3.4399356075204897,3.611417731938456,3.875887310744697,46.43600058238486 ,50.2950341,8.5042905
J04243151+1355430,20121230,0.7248044747323581,1.6063934748183162,0.8224440808527873,2.083872609024384,0.8633276542640358,1.2046926174695385,1.3321706444768138,6.096385857684707,3.628522720313293,54.93103097700677 ,66.3091799,13.9580561
J04382771+1600109,20121230,0.3682001918683217,0.9142245372986295,0.3830992612293287,2.1301143298585723,0.8900797710488566,1.1117852943698496,0.064208654388201,6.194363445216094,1.8907657379276726,63.37899697722054 ,69.7982222,16.0303647
J04231246+1542462,20121230,0.8954537156768688,2.3313935575184574,1.6771346760874009,3.5225570849927257,1.500512160780945,1.9455302558671734,1.4892311786435695,6.401575807727033,4.216012737873316,54.26972018125578 ,65.984175,15.7448489
J04272407+1407072,20121230,0.823335796005352,2.1412828910002433,1.3855299720185168,2.484249404861345,1.0512155910438366,1.4091887032785193,1.592395902291143,6.033849627528241,3.6444380116238064,54.96924254700323 ,67.0283356,14.1462788
J04205604+1451345,20121230,0.6328364802020213,1.6270076649375564,0.929834802327375,2.723666851017378,0.999358236761239,1.650612018010893,1.1411649043908951,6.130390345384093,3.644767015054568,53.95545365676267 ,65.4158328,14.8931684
J03481186+0708464,20121230,2.7975273608926776,7.581265420021296,5.540418282212953,4.2136313442151,1.8564827259350243,2.431788683801151,4.1819488974339665,4.7966103218214595,4.888924651635266,80.81620682916098 ,57.2226391,7.1891379
J04300417+1604079,20121230,0.13442796969446014,0.9694535358067458,0.5665933453556035,2.218670568059524,0.9756473591259254,1.1118803710835206,0.3549459609851423,6.228959461064305,2.1220128169033066,53.136690918816605 ,67.6986118,16.0974443